Year;City;Sport;Discipline;Event;Event gender;Medal;NOC
2002;Salt Lake City;Luge;Luge;doubles;X;Gold;GER
2002;Salt Lake City;Luge;Luge;singles;M;Silver;GER
2002;Salt Lake City;Luge;Luge;singles;W;Bronze;GER
2002;Salt Lake City;Luge;Luge;singles;W;Gold;GER
2002;Salt Lake City;Luge;Luge;singles;W;Silver;GER
2002;Salt Lake City;Skating;Speed skating;1000m;W;Silver;GER
2002;Salt Lake City;Skating;Speed skating;1500m;W;Gold;GER
2002;Salt Lake City;Skating;Speed skating;1500m;W;Silver;GER
2002;Salt Lake City;Skating;Speed skating;3000m;W;Gold;GER
2002;Salt Lake City;Skating;Speed skating;5000m;M;Bronze;GER
2002;Salt Lake City;Skating;Speed skating;5000m;W;Gold;GER
2002;Salt Lake City;Skating;Speed skating;500m;W;Bronze;GER
2002;Salt Lake City;Skating;Speed skating;500m;W;Silver;GER
2002;Salt Lake City;Skiing;Alpine Skiing;alpine combined;W;Bronze;GER
2002;Salt Lake City;Skiing;Cross Country S;4x10km relay;M;Bronze;GER
2002;Salt Lake City;Skiing;Cross Country S;4x5km relay;W;Gold;GER
2002;Salt Lake City;Skiing;Cross Country S;5km pursuit;W;Bronze;GER
2002;Salt Lake City;Skiing;Cross Country S;Sprint 1,5km;M;Silver;GER
2002;Salt Lake City;Skiing;Cross Country S;sprint 1.5km;W;Silver;GER
2002;Salt Lake City;Skiing;Nordic Combined;sprint;M;Silver;GER
2002;Salt Lake City;Skiing;Nordic Combined;Team;M;Silver;GER
2002;Salt Lake City;Skiing;Ski Jumping;K120 team (90m);M;Gold;GER
2002;Salt Lake City;Skiing;Ski Jumping;K90 individual (70m);M;Silver;GER
2002;Salt Lake City;Luge;Luge;singles;M;Gold;ITA
2002;Salt Lake City;Skating;Figure skating;ice dancing;X;Bronze;ITA
2002;Salt Lake City;Skating;Short Track S.;5000m relay;M;Silver;ITA
2002;Salt Lake City;Skiing;Alpine Skiing;downhill;W;Silver;ITA
2002;Salt Lake City;Skiing;Alpine Skiing;super-G;W;Bronze;ITA
2002;Salt Lake City;Skiing;Alpine Skiing;super-G;W;Gold;ITA
2002;Salt Lake City;Skiing;Cross Country S;10km;W;Bronze;ITA
2002;Salt Lake City;Skiing;Cross Country S;15km mass start;W;Gold;ITA
2002;Salt Lake City;Skiing;Cross Country S;30km;W;Gold;ITA
2002;Salt Lake City;Skiing;Cross Country S;30km;W;Silver;ITA
2002;Salt Lake City;Skiing;Cross Country S;4x10km relay;M;Silver;ITA
2002;Salt Lake City;Skiing;Cross Country S;Sprint 1,5km;M;Bronze;ITA
2002;Salt Lake City;Skiing;Snowboard;Giant parallel slalom;W;Bronze;ITA
2002;Salt Lake City;Skating;Speed skating;500m;M;Silver;JPN
2002;Salt Lake City;Skiing;Freestyle Ski.;moguls;W;Bronze;JPN
2002;Salt Lake City;Skating;Short Track S.;1000m;W;Silver;KOR
2002;Salt Lake City;Skating;Short Track S.;1500m;W;Gold;KOR
2002;Salt Lake City;Skating;Short Track S.;1500m;W;Silver;KOR
2002;Salt Lake City;Skating;Short Track S.;3000m relay;W;Gold;KOR
2002;Salt Lake City;Skating;Speed skating;10000m;M;Gold;NED
2002;Salt Lake City;Skating;Speed skating;10000m;M;Silver;NED
2002;Salt Lake City;Skating;Speed skating;1000m;M;Gold;NED
2002;Salt Lake City;Skating;Speed skating;1000m;M;Silver;NED
2002;Salt Lake City;Skating;Speed skating;1500m;M;Silver;NED
2002;Salt Lake City;Skating;Speed skating;3000m;W;Silver;NED
2002;Salt Lake City;Skating;Speed skating;5000m;M;Gold;NED
2002;Salt Lake City;Skating;Speed skating;5000m;W;Silver;NED
2002;Salt Lake City;Biathlon;Biathlon;10km;M;Gold;NOR
2002;Salt Lake City;Biathlon;Biathlon;12.5km pursuit;M;Gold;NOR
2002;Salt Lake City;Biathlon;Biathlon;15km;W;Silver;NOR
2002;Salt Lake City;Biathlon;Biathlon;20km;M;Gold;NOR
2002;Salt Lake City;Biathlon;Biathlon;4x7.5km relay;M;Gold;NOR
2002;Salt Lake City;Biathlon;Biathlon;4x7.5km relay;W;Silver;NOR
2002;Salt Lake City;Curling;Curling;curling;M;Gold;NOR
2002;Salt Lake City;Skating;Speed skating;10000m;M;Bronze;NOR
2002;Salt Lake City;Skating;Speed skating;1500m;M;Bronze;NOR
2002;Salt Lake City;Skiing;Alpine Skiing;alpine combined;M;Gold;NOR
2002;Salt Lake City;Skiing;Alpine Skiing;downhill;M;Silver;NOR
2002;Salt Lake City;Skiing;Alpine Skiing;giant slalom;M;Bronze;NOR
2002;Salt Lake City;Skiing;Alpine Skiing;super-G;M;Gold;NOR
2002;Salt Lake City;Skiing;Cross Country S;10km;W;Gold;NOR
2002;Salt Lake City;Skiing;Cross Country S;10km pursuit;M;Gold;NOR
2002;Salt Lake City;Skiing;Cross Country S;10km pursuit;M;Gold;NOR
2002;Salt Lake City;Skiing;Cross Country S;15km;M;Silver;NOR
2002;Salt Lake City;Skiing;Cross Country S;30km;W;Bronze;NOR
2002;Salt Lake City;Skiing;Cross Country S;30km mass start;M;Bronze;NOR
2002;Salt Lake City;Skiing;Cross Country S;4x10km relay;M;Gold;NOR
2002;Salt Lake City;Skiing;Cross Country S;4x5km relay;W;Silver;NOR
2002;Salt Lake City;Skiing;Cross Country S;50km;M;Bronze;NOR
2002;Salt Lake City;Skiing;Cross Country S;Sprint 1,5km;M;Gold;NOR
2002;Salt Lake City;Skiing;Cross Country S;sprint 1.5km;W;Bronze;NOR
2002;Salt Lake City;Skiing;Freestyle Ski.;moguls;W;Gold;NOR
2002;Salt Lake City;Skiing;Ski Jumping;K120 individual (90m);M;Silver;POL
2002;Salt Lake City;Skiing;Ski Jumping;K90 individual (70m);M;Bronze;POL
2002;Salt Lake City;Biathlon;Biathlon;10km pursuit;W;Gold;RUS
2002;Salt Lake City;Biathlon;Biathlon;20km;M;Bronze;RUS
2002;Salt Lake City;Biathlon;Biathlon;4x7.5km relay;W;Bronze;RUS
2002;Salt Lake City;Ice Hockey;Ice Hockey;ice hockey;M;Bronze;RUS
2002;Salt Lake City;Skating;Figure skating;ice dancing;X;Silver;RUS
2002;Salt Lake City;Skating;Figure skating;individual;M;Gold;RUS
2002;Salt Lake City;Skating;Figure skating;individual;M;Silver;RUS
2002;Salt Lake City;Skating;Figure skating;individual;W;Silver;RUS
2002;Salt Lake City;Skating;Figure skating;pairs;X;Gold;RUS
2002;Salt Lake City;Skiing;Cross Country S;10km;W;Silver;RUS
2002;Salt Lake City;Skiing;Cross Country S;15km mass start;W;Bronze;RUS
2002;Salt Lake City;Skiing;Cross Country S;50km;M;Gold;RUS
2002;Salt Lake City;Skiing;Cross Country S;sprint 1.5km;W;Gold;RUS
2002;Salt Lake City;Skiing;Ski Jumping;K120 team (90m);M;Bronze;SLO
2002;Salt Lake City;Bobsleigh;Bobsleigh;two-man;M;Bronze;SUI
2002;Salt Lake City;Bobsleigh;Bobsleigh;two-man;M;Silver;SUI
2002;Salt Lake City;Bobsleigh;Skeleton;individual;M;Bronze;SUI
2002;Salt Lake City;Curling;Curling;curling;M;Bronze;SUI
2002;Salt Lake City;Curling;Curling;curling;W;Silver;SUI
2002;Salt Lake City;Skiing;Alpine Skiing;giant slalom;W;Bronze;SUI
2002;Salt Lake City;Skiing;Cross Country S;4x5km relay;W;Bronze;SUI
2002;Salt Lake City;Skiing;Ski Jumping;K120 individual (90m);M;Gold;SUI
2002;Salt Lake City;Skiing;Ski Jumping;K90 individual (70m);M;Gold;SUI
2002;Salt Lake City;Skiing;Snowboard;Giant parallel slalom;M;Gold;SUI
2002;Salt Lake City;Skiing;Snowboard;Half-pipe;W;Bronze;SUI
2002;Salt Lake City;Biathlon;Biathlon;15km;W;Bronze;SWE
2002;Salt Lake City;Biathlon;Biathlon;7.5km;W;Bronze;SWE
2002;Salt Lake City;Ice Hockey;Ice Hockey;ice hockey;W;Bronze;SWE
2002;Salt Lake City;Skiing;Alpine Skiing;giant slalom;W;Silver;SWE
2002;Salt Lake City;Skiing;Alpine Skiing;slalom;W;Bronze;SWE
2002;Salt Lake City;Skiing;Cross Country S;10km pursuit;M;Bronze;SWE
2002;Salt Lake City;Skiing;Snowboard;Giant parallel slalom;M;Silver;SWE
2002;Salt Lake City;Bobsleigh;Bobsleigh;four-man;M;Bronze;USA
2002;Salt Lake City;Bobsleigh;Bobsleigh;four-man;M;Silver;USA
2002;Salt Lake City;Bobsleigh;Bobsleigh;two-man;W;Gold;USA
2002;Salt Lake City;Bobsleigh;Skeleton;individual;M;Gold;USA
2002;Salt Lake City;Bobsleigh;Skeleton;individual;W;Gold;USA
2002;Salt Lake City;Bobsleigh;Skeleton;individual;W;Silver;USA
2002;Salt Lake City;Ice Hockey;Ice Hockey;ice hockey;M;Silver;USA
2002;Salt Lake City;Ice Hockey;Ice Hockey;ice hockey;W;Silver;USA
2002;Salt Lake City;Luge;Luge;doubles;X;Bronze;USA
2002;Salt Lake City;Luge;Luge;doubles;X;Silver;USA
2002;Salt Lake City;Skating;Figure skating;individual;M;Bronze;USA
2002;Salt Lake City;Skating;Figure skating;individual;W;Bronze;USA
2002;Salt Lake City;Skating;Figure skating;individual;W;Gold;USA
2002;Salt Lake City;Skating;Short Track S.;1000m;M;Silver;USA
2002;Salt Lake City;Skating;Short Track S.;1500m;M;Gold;USA
2002;Salt Lake City;Skating;Short Track S.;500m;M;Bronze;USA
2002;Salt Lake City;Skating;Speed skating;1000m;M;Bronze;USA
2002;Salt Lake City;Skating;Speed skating;1000m;W;Bronze;USA
2002;Salt Lake City;Skating;Speed skating;1000m;W;Gold;USA
2002;Salt Lake City;Skating;Speed skating;1500m;M;Gold;USA
2002;Salt Lake City;Skating;Speed skating;1500m;W;Bronze;USA
2002;Salt Lake City;Skating;Speed skating;5000m;M;Silver;USA
2002;Salt Lake City;Skating;Speed skating;500m;M;Bronze;USA
2002;Salt Lake City;Skating;Speed skating;500m;M;Gold;USA
2002;Salt Lake City;Skiing;Alpine Skiing;alpine combined;M;Silver;USA
2002;Salt Lake City;Skiing;Alpine Skiing;giant slalom;M;Silver;USA
2002;Salt Lake City;Skiing;Freestyle Ski.;aerials;M;Silver;USA
2002;Salt Lake City;Skiing;Freestyle Ski.;moguls;M;Silver;USA
2002;Salt Lake City;Skiing;Freestyle Ski.;moguls;W;Silver;USA
2002;Salt Lake City;Skiing;Snowboard;Giant parallel slalom;M;Bronze;USA
2002;Salt Lake City;Skiing;Snowboard;Half-pipe;M;Bronze;USA
2002;Salt Lake City;Skiing;Snowboard;Half-pipe;M;Gold;USA
2002;Salt Lake City;Skiing;Snowboard;Half-pipe;M;Silver;USA
2002;Salt Lake City;Skiing;Snowboard;Half-pipe;W;Gold;USA
2006;Turin;Skiing;Freestyle Ski.;aerials;W;Bronze;AUS
2006;Turin;Skiing;Freestyle Ski.;moguls;M;Gold;AUS
2006;Turin;Luge;Luge;doubles;X;Gold;AUT
2006;Turin;Skiing;Alpine Skiing;Alpine combined;M;Bronze;AUT
2006;Turin;Skiing;Alpine Skiing;Alpine combined;W;Silver;AUT
2006;Turin;Skiing;Alpine Skiing;downhill;M;Silver;AUT
2006;Turin;Skiing;Alpine Skiing;downhill;W;Gold;AUT
2006;Turin;Skiing;Alpine Skiing;giant slalom;M;Bronze;AUT
2006;Turin;Skiing;Alpine Skiing;giant slalom;M;Gold;AUT
2006;Turin;Skiing;Alpine Skiing;slalom;M;Bronze;AUT
2006;Turin;Skiing;Alpine Skiing;slalom;M;Gold;AUT
2006;Turin;Skiing;Alpine Skiing;slalom;M;Silver;AUT
2006;Turin;Skiing;Alpine Skiing;slalom;W;Bronze;AUT
2006;Turin;Skiing;Alpine Skiing;slalom;W;Silver;AUT
2006;Turin;Skiing;Alpine Skiing;super-G;M;Silver;AUT
2006;Turin;Skiing;Alpine Skiing;super-G;W;Bronze;AUT
2006;Turin;Skiing;Alpine Skiing;super-G;W;Gold;AUT
2006;Turin;Skiing;Cross Country S;50km;M;Bronze;AUT
2006;Turin;Skiing;Nordic Combined;Individual;M;Silver;AUT
2006;Turin;Skiing;Nordic Combined;Individual sprint;M;Gold;AUT
2006;Turin;Skiing;Nordic Combined;Team;M;Gold;AUT
2006;Turin;Skiing;Ski Jumping;K120 individual (90m);M;Gold;AUT
2006;Turin;Skiing;Ski Jumping;K120 individual (90m);M;Silver;AUT
2006;Turin;Skiing;Ski Jumping;K120 team (90m);M;Gold;AUT
2006;Turin;Skiing;Snowboard;Giant parallel slalom;M;Bronze;AUT
2006;Turin;Skiing;Freestyle Ski.;aerials;M;Silver;BLR
2006;Turin;Skating;Short Track S.;500m;W;Silver;BUL
2006;Turin;Bobsleigh;Bobsleigh;two-man;M;Silver;CAN
2006;Turin;Bobsleigh;Skeleton;individual;M;Gold;CAN
2006;Turin;Bobsleigh;Skeleton;individual;M;Silver;CAN
2006;Turin;Bobsleigh;Skeleton;individual;W;Bronze;CAN
2006;Turin;Curling;Curling;curling;M;Gold;CAN
2006;Turin;Curling;Curling;curling;W;Bronze;CAN
2006;Turin;Ice Hockey;Ice Hockey;ice hockey;W;Gold;CAN
2006;Turin;Skating;Figure skating;individual;M;Bronze;CAN
2006;Turin;Skating;Short Track S.;3000m relay;W;Silver;CAN
2006;Turin;Skating;Short Track S.;5000m relay;M;Silver;CAN
2006;Turin;Skating;Short Track S.;500m;M;Silver;CAN
2006;Turin;Skating;Short Track S.;500m;W;Bronze;CAN
2006;Turin;Skating;Speed skating;1000m;W;Silver;CAN
2006;Turin;Skating;Speed skating;1500m;W;Gold;CAN
2006;Turin;Skating;Speed skating;1500m;W;Silver;CAN
2006;Turin;Skating;Speed skating;3000m;W;Bronze;CAN
2006;Turin;Skating;Speed skating;5000m;W;Bronze;CAN
2006;Turin;Skating;Speed skating;5000m;W;Gold;CAN
2006;Turin;Skating;Speed skating;Team pursuit;M;Silver;CAN
2006;Turin;Skating;Speed skating;Team pursuit;W;Silver;CAN
2006;Turin;Skiing;Cross Country S;sprint 1.5km;W;Gold;CAN
2006;Turin;Skiing;Cross Country S;Team sprint;W;Silver;CAN
2006;Turin;Skiing;Freestyle Ski.;moguls;W;Gold;CAN
2006;Turin;Skiing;Snowboard;Snowboard Cross;W;Bronze;CAN
2006;Turin;Skating;Figure skating;pairs;X;Bronze;CHN
2006;Turin;Skating;Figure skating;pairs;X;Silver;CHN
2006;Turin;Skating;Short Track S.;1000m;W;Bronze;CHN
2006;Turin;Skating;Short Track S.;1000m;W;Silver;CHN
2006;Turin;Skating;Short Track S.;1500m;M;Bronze;CHN
2006;Turin;Skating;Short Track S.;1500m;W;Bronze;CHN
2006;Turin;Skating;Short Track S.;500m;W;Gold;CHN
2006;Turin;Skating;Speed skating;500m;W;Bronze;CHN
2006;Turin;Skating;Speed skating;500m;W;Silver;CHN
2006;Turin;Skiing;Freestyle Ski.;aerials;M;Gold;CHN
2006;Turin;Skiing;Freestyle Ski.;aerials;W;Silver;CHN
2006;Turin;Skiing;Alpine Skiing;Alpine combined;M;Silver;CRO
2006;Turin;Skiing;Alpine Skiing;Alpine combined;W;Gold;CRO
2006;Turin;Skiing;Alpine Skiing;super-G;W;Silver;CRO
2006;Turin;Ice Hockey;Ice Hockey;ice hockey;M;Bronze;CZE
2006;Turin;Skiing;Cross Country S;15km;M;Silver;CZE
2006;Turin;Skiing;Cross Country S;30km;W;Gold;CZE
2006;Turin;Skiing;Cross Country S;Combined 7.5 + 7.5km mass start;W;Silver;CZE
2006;Turin;Skiing;Cross Country S;10km;W;Gold;EST
2006;Turin;Skiing;Cross Country S;15km;M;Gold;EST
2006;Turin;Skiing;Cross Country S;Combined 7.5 + 7.5km mass start;W;Gold;EST
2006;Turin;Curling;Curling;curling;M;Silver;FIN
2006;Turin;Ice Hockey;Ice Hockey;ice hockey;M;Silver;FIN
2006;Turin;Skiing;Alpine Skiing;giant slalom;W;Silver;FIN
2006;Turin;Skiing;Cross Country S;Team sprint;W;Bronze;FIN
2006;Turin;Skiing;Freestyle Ski.;moguls;M;Silver;FIN
2006;Turin;Skiing;Nordic Combined;Team;M;Bronze;FIN
2006;Turin;Skiing;Ski Jumping;K120 team (90m);M;Silver;FIN
2006;Turin;Skiing;Ski Jumping;K90 individual (70m);M;Silver;FIN
2006;Turin;Skiing;Snowboard;Half-pipe;M;Bronze;FIN
2006;Turin;Biathlon;Biathlon;12.5km pursuit;M;Gold;FRA
2006;Turin;Biathlon;Biathlon;4x6km relay;W;Bronze;FRA
2006;Turin;Biathlon;Biathlon;4x7.5km relay;M;Bronze;FRA
2006;Turin;Biathlon;Biathlon;7.5km;W;Gold;FRA
2006;Turin;Skiing;Alpine Skiing;downhill;M;Gold;FRA
2006;Turin;Skiing;Alpine Skiing;giant slalom;M;Silver;FRA
2006;Turin;Skiing;Cross Country S;Sprint 1,5km;M;Silver;FRA
2006;Turin;Skiing;Freestyle Ski.;moguls;W;Bronze;FRA
2006;Turin;Skiing;Snowboard;Snowboard Cross;M;Bronze;FRA
2006;Turin;Bobsleigh;Skeleton;individual;W;Silver;GBR
2006;Turin;Biathlon;Biathlon;10km;M;Gold;GER
2006;Turin;Biathlon;Biathlon;10km pursuit;W;Gold;GER
2006;Turin;Biathlon;Biathlon;10km pursuit;W;Silver;GER
2006;Turin;Biathlon;Biathlon;12,5km mass start;W;Bronze;GER
2006;Turin;Biathlon;Biathlon;12,5km mass start;W;Silver;GER
2006;Turin;Biathlon;Biathlon;12.5km pursuit;M;Bronze;GER
2006;Turin;Biathlon;Biathlon;15km;W;Silver;GER
2006;Turin;Biathlon;Biathlon;15km mass start;M;Gold;GER
2006;Turin;Biathlon;Biathlon;20km;M;Gold;GER
2006;Turin;Biathlon;Biathlon;4x6km relay;W;Silver;GER
2006;Turin;Biathlon;Biathlon;4x7.5km relay;M;Gold;GER
2006;Turin;Bobsleigh;Bobsleigh;four-man;M;Gold;GER
2006;Turin;Bobsleigh;Bobsleigh;two-man;M;Gold;GER
2006;Turin;Bobsleigh;Bobsleigh;two-man;W;Gold;GER
2006;Turin;Luge;Luge;doubles;X;Silver;GER
2006;Turin;Luge;Luge;singles;W;Bronze;GER
2006;Turin;Luge;Luge;singles;W;Gold;GER
2006;Turin;Luge;Luge;singles;W;Silver;GER
2006;Turin;Skating;Speed skating;1000m;W;Bronze;GER
2006;Turin;Skating;Speed skating;5000m;W;Silver;GER
2006;Turin;Skating;Speed skating;Team pursuit;W;Gold;GER
2006;Turin;Skiing;Cross Country S;15km;M;Bronze;GER
2006;Turin;Skiing;Cross Country S;4x10km relay;M;Silver;GER
2006;Turin;Skiing;Cross Country S;4x5km relay;W;Silver;GER
2006;Turin;Skiing;Cross Country S;sprint 1.5km;W;Silver;GER
2006;Turin;Skiing;Nordic Combined;Individual;M;Gold;GER
2006;Turin;Skiing;Nordic Combined;Individual sprint;M;Bronze;GER
2006;Turin;Skiing;Nordic Combined;Team;M;Silver;GER
2006;Turin;Skiing;Snowboard;Giant parallel slalom;W;Silver;GER
2006;Turin;Bobsleigh;Bobsleigh;two-man;W;Bronze;ITA
2006;Turin;Luge;Luge;doubles;X;Bronze;ITA
2006;Turin;Luge;Luge;singles;M;Gold;ITA
2006;Turin;Skating;Short Track S.;3000m relay;W;Bronze;ITA
2006;Turin;Skating;Speed skating;1500m;M;Gold;ITA
2006;Turin;Skating;Speed skating;5000m;M;Bronze;ITA
2006;Turin;Skating;Speed skating;Team pursuit;M;Gold;ITA
2006;Turin;Skiing;Cross Country S;4x10km relay;M;Gold;ITA
2006;Turin;Skiing;Cross Country S;4x5km relay;W;Bronze;ITA
2006;Turin;Skiing;Cross Country S;50km;M;Gold;ITA
2006;Turin;Skiing;Cross Country S;Combined 15 + 15km mass start;M;Bronze;ITA
2006;Turin;Skating;Figure skating;individual;W;Gold;JPN
2006;Turin;Skating;Short Track S.;1000m;M;Gold;KOR
2006;Turin;Skating;Short Track S.;1000m;M;Silver;KOR
2006;Turin;Skating;Short Track S.;1000m;W;Gold;KOR
2006;Turin;Skating;Short Track S.;1500m;M;Gold;KOR
2006;Turin;Skating;Short Track S.;1500m;M;Silver;KOR
2006;Turin;Skating;Short Track S.;1500m;W;Gold;KOR
2006;Turin;Skating;Short Track S.;1500m;W;Silver;KOR
2006;Turin;Skating;Short Track S.;3000m relay;W;Gold;KOR
2006;Turin;Skating;Short Track S.;5000m relay;M;Gold;KOR
2006;Turin;Skating;Short Track S.;500m;M;Bronze;KOR
2006;Turin;Skating;Speed skating;500m;M;Bronze;KOR
2006;Turin;Luge;Luge;singles;M;Bronze;LAT
2006;Turin;Skating;Speed skating;10000m;M;Bronze;NED
2006;Turin;Skating;Speed skating;10000m;M;Gold;NED
2006;Turin;Skating;Speed skating;1000m;M;Bronze;NED
2006;Turin;Skating;Speed skating;1000m;W;Gold;NED
2006;Turin;Skating;Speed skating;1500m;W;Bronze;NED
2006;Turin;Skating;Speed skating;3000m;W;Gold;NED
2006;Turin;Skating;Speed skating;3000m;W;Silver;NED
2006;Turin;Skating;Speed skating;5000m;M;Silver;NED
2006;Turin;Skating;Speed skating;Team pursuit;M;Bronze;NED
2006;Turin;Biathlon;Biathlon;10km;M;Bronze;NOR
2006;Turin;Biathlon;Biathlon;10km;M;Silver;NOR
2006;Turin;Biathlon;Biathlon;12.5km pursuit;M;Silver;NOR
2006;Turin;Biathlon;Biathlon;15km mass start;M;Bronze;NOR
2006;Turin;Biathlon;Biathlon;20km;M;Bronze;NOR
2006;Turin;Biathlon;Biathlon;20km;M;Silver;NOR
2006;Turin;Skiing;Alpine Skiing;super-G;M;Gold;NOR
2006;Turin;Skiing;Cross Country S;10km;W;Bronze;NOR
2006;Turin;Skiing;Cross Country S;10km;W;Silver;NOR
2006;Turin;Skiing;Cross Country S;Combined 15 + 15km mass start;M;Silver;NOR
2006;Turin;Skiing;Cross Country S;Team sprint;M;Silver;NOR
2006;Turin;Skiing;Freestyle Ski.;moguls;W;Silver;NOR
2006;Turin;Skiing;Nordic Combined;Individual;M;Bronze;NOR
2006;Turin;Skiing;Nordic Combined;Individual sprint;M;Silver;NOR
2006;Turin;Skiing;Ski Jumping;K120 individual (90m);M;Bronze;NOR
2006;Turin;Skiing;Ski Jumping;K120 team (90m);M;Bronze;NOR
2006;Turin;Skiing;Ski Jumping;K90 individual (70m);M;Bronze;NOR
2006;Turin;Skiing;Ski Jumping;K90 individual (70m);M;Gold;NOR
2006;Turin;Skiing;Snowboard;Half-pipe;W;Bronze;NOR
2006;Turin;Biathlon;Biathlon;15km mass start;M;Silver;POL
2006;Turin;Skiing;Cross Country S;30km;W;Bronze;POL
2006;Turin;Biathlon;Biathlon;10km pursuit;W;Bronze;RUS
2006;Turin;Biathlon;Biathlon;15km;W;Bronze;RUS
2006;Turin;Biathlon;Biathlon;15km;W;Gold;RUS
2006;Turin;Biathlon;Biathlon;4x6km relay;W;Gold;RUS
2006;Turin;Biathlon;Biathlon;4x7.5km relay;M;Silver;RUS
2006;Turin;Bobsleigh;Bobsleigh;four-man;M;Silver;RUS
2006;Turin;Luge;Luge;singles;M;Silver;RUS
2006;Turin;Skating;Figure skating;ice dancing;X;Gold;RUS
2006;Turin;Skating;Figure skating;individual;M;Gold;RUS
2006;Turin;Skating;Figure skating;individual;W;Bronze;RUS
2006;Turin;Skating;Figure skating;pairs;X;Gold;RUS
2006;Turin;Skating;Speed skating;500m;M;Silver;RUS
2006;Turin;Skating;Speed skating;500m;W;Gold;RUS
2006;Turin;Skating;Speed skating;Team pursuit;W;Bronze;RUS
2006;Turin;Skiing;Cross Country S;30km;W;Silver;RUS
2006;Turin;Skiing;Cross Country S;4x5km relay;W;Gold;RUS
2006;Turin;Skiing;Cross Country S;50km;M;Silver;RUS
2006;Turin;Skiing;Cross Country S;Combined 15 + 15km mass start;M;Gold;RUS
2006;Turin;Skiing;Cross Country S;Combined 7.5 + 7.5km mass start;W;Bronze;RUS
2006;Turin;Skiing;Cross Country S;sprint 1.5km;W;Bronze;RUS
2006;Turin;Skiing;Cross Country S;Team sprint;M;Bronze;RUS
2006;Turin;Skiing;Freestyle Ski.;aerials;M;Bronze;RUS
2006;Turin;Bobsleigh;Bobsleigh;four-man;M;Bronze;SUI
2006;Turin;Bobsleigh;Bobsleigh;two-man;M;Bronze;SUI
2006;Turin;Bobsleigh;Skeleton;individual;M;Bronze;SUI
2006;Turin;Bobsleigh;Skeleton;individual;W;Gold;SUI
2006;Turin;Curling;Curling;curling;W;Silver;SUI
2006;Turin;Skating;Figure skating;individual;M;Silver;SUI
2006;Turin;Skiing;Alpine Skiing;downhill;M;Bronze;SUI
2006;Turin;Skiing;Alpine Skiing;downhill;W;Silver;SUI
2006;Turin;Skiing;Alpine Skiing;super-G;M;Bronze;SUI
2006;Turin;Skiing;Freestyle Ski.;aerials;W;Gold;SUI
2006;Turin;Skiing;Snowboard;Giant parallel slalom;M;Gold;SUI
2006;Turin;Skiing;Snowboard;Giant parallel slalom;M;Silver;SUI
2006;Turin;Skiing;Snowboard;Giant parallel slalom;W;Gold;SUI
2006;Turin;Skiing;Snowboard;Snowboard Cross;W;Gold;SUI
2006;Turin;Skiing;Snowboard;Snowboard Cross;M;Silver;SVK
2006;Turin;Biathlon;Biathlon;12,5km mass start;W;Gold;SWE
2006;Turin;Biathlon;Biathlon;7.5km;W;Silver;SWE
2006;Turin;Curling;Curling;curling;W;Gold;SWE
2006;Turin;Ice Hockey;Ice Hockey;ice hockey;M;Gold;SWE
2006;Turin;Ice Hockey;Ice Hockey;ice hockey;W;Silver;SWE
2006;Turin;Skiing;Alpine Skiing;Alpine combined;W;Bronze;SWE
2006;Turin;Skiing;Alpine Skiing;downhill;W;Bronze;SWE
2006;Turin;Skiing;Alpine Skiing;giant slalom;W;Bronze;SWE
2006;Turin;Skiing;Alpine Skiing;slalom;W;Gold;SWE
2006;Turin;Skiing;Cross Country S;4x10km relay;M;Bronze;SWE
2006;Turin;Skiing;Cross Country S;Sprint 1,5km;M;Bronze;SWE
2006;Turin;Skiing;Cross Country S;Sprint 1,5km;M;Gold;SWE
2006;Turin;Skiing;Cross Country S;Team sprint;M;Gold;SWE
2006;Turin;Skiing;Cross Country S;Team sprint;W;Gold;SWE
2006;Turin;Biathlon;Biathlon;7.5km;W;Bronze;UKR
2006;Turin;Skating;Figure skating;ice dancing;X;Bronze;UKR
2006;Turin;Bobsleigh;Bobsleigh;two-man;W;Silver;USA
2006;Turin;Curling;Curling;curling;M;Bronze;USA
2006;Turin;Ice Hockey;Ice Hockey;ice hockey;W;Bronze;USA
2006;Turin;Skating;Figure skating;ice dancing;X;Silver;USA
2006;Turin;Skating;Figure skating;individual;W;Silver;USA
2006;Turin;Skating;Short Track S.;1000m;M;Bronze;USA
2006;Turin;Skating;Short Track S.;5000m relay;M;Bronze;USA
2006;Turin;Skating;Short Track S.;500m;M;Gold;USA
2006;Turin;Skating;Speed skating;10000m;M;Silver;USA
2006;Turin;Skating;Speed skating;1000m;M;Gold;USA
2006;Turin;Skating;Speed skating;1000m;M;Silver;USA
2006;Turin;Skating;Speed skating;1500m;M;Bronze;USA
2006;Turin;Skating;Speed skating;1500m;M;Silver;USA
2006;Turin;Skating;Speed skating;5000m;M;Gold;USA
2006;Turin;Skating;Speed skating;500m;M;Gold;USA
2006;Turin;Skiing;Alpine Skiing;Alpine combined;M;Gold;USA
2006;Turin;Skiing;Alpine Skiing;giant slalom;W;Gold;USA
2006;Turin;Skiing;Freestyle Ski.;moguls;M;Bronze;USA
2006;Turin;Skiing;Snowboard;Giant parallel slalom;W;Bronze;USA
2006;Turin;Skiing;Snowboard;Half-pipe;M;Gold;USA
2006;Turin;Skiing;Snowboard;Half-pipe;M;Silver;USA
2006;Turin;Skiing;Snowboard;Half-pipe;W;Gold;USA
